shortOperatorName,lineName,backgroundColor,textColor,borderColor,shape,wikidataQid,GTFSAgencyID,GTFSAgencyName
hsl,148,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,149,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,158,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,159,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,162,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,163,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,163K,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,164,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,164K,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,165,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,165N,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,166,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,166K,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,167,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,168,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,169,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,171,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,171B,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,171Z,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,172,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,173,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,173N,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,173X,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,173Z,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,174Z,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,175,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,175K,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,175V,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,181,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,182,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,182A,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,182K,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,183,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,184,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,200,#ca4000,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,201,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,201B,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,202,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,202N,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,203,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,207,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,211E,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,211U,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,212,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,213,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,213N,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,213X,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,214,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,214A,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,215,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,224,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,224B,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,224K,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,224X,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,227,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,227K,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,227N,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,229,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,231N,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,232,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,235N,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,236,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,237,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,237V,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,239,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,239V,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,241,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,241V,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,242,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,243,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,243V,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,244,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,245,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,245A,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,246,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,246K,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,246KT,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,246T,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,247,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,247B,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,248X,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,249Y,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,300,#ca4000,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,311,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,313,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,321,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,335,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,335B,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,345,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,345K,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,345N,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,349,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
